ecli,articles_considered,judgment_date
ECLI:CE:ECHR:2006:0413JUD001649202,13,2006-04-13
ECLI:CE:ECHR:2006:0413JUD001649202,29,2006-04-13
ECLI:CE:ECHR:2014:0403JUD005666209,3,2014-04-03
ECLI:CE:ECHR:2014:0403JUD005666209,5,2014-04-03
ECLI:CE:ECHR:2007:1018JUD000685702,6,2007-10-18
ECLI:CE:ECHR:2012:0322JUD003603504,5,2012-03-22
ECLI:CE:ECHR:2012:0322JUD003603504,34,2012-03-22
ECLI:CE:ECHR:2012:0322JUD003603504,35,2012-03-22
ECLI:CE:ECHR:2012:0313JUD002378008,35,2012-03-13
ECLI:CE:ECHR:2012:0313JUD002378008,P1,2012-03-13
ECLI:CE:ECHR:2018:0724JUD006585813,P1,2018-07-24
ECLI:CE:ECHR:2019:0919JUD007944117,6,2019-09-19
ECLI:CE:ECHR:2019:0919JUD007944117,8,2019-09-19
ECLI:CE:ECHR:2019:0625JUD007052010,41,2019-06-25
ECLI:CE:ECHR:2012:0313JUD003981806,6,2012-03-13
ECLI:CE:ECHR:2012:0313JUD003981806,41,2012-03-13
ECLI:CE:ECHR:2012:0313JUD003981806,P1,2012-03-13
ECLI:CE:ECHR:2015:0421JUD004213912,2,2015-04-21
ECLI:CE:ECHR:2015:0421JUD004213912,37,2015-04-21
ECLI:CE:ECHR:2012:0731JUD003569211,5,2012-07-31
ECLI:CE:ECHR:2012:0731JUD003569211,35,2012-07-31
ECLI:CE:ECHR:2012:0731JUD003569211,37,2012-07-31
ECLI:CE:ECHR:2012:0731JUD003569211,41,2012-07-31
ECLI:CE:ECHR:2022:0830JUD001332618,2,2022-08-30
ECLI:CE:ECHR:2022:0830JUD001332618,41,2022-08-30
ECLI:CE:ECHR:2022:0830JUD001332618,46,2022-08-30
ECLI:CE:ECHR:2012:0214JUD002215004,3,2012-02-14
ECLI:CE:ECHR:2016:1011JUD004291008,P1,2016-10-11
ECLI:CE:ECHR:2001:0710JUD002892395,6,2001-07-10
ECLI:CE:ECHR:2001:0710JUD002892395,41,2001-07-10
ECLI:CE:ECHR:2001:0710JUD002892395,34,2001-07-10
ECLI:CE:ECHR:2017:1026JUD003463907,3,2017-10-26
ECLI:CE:ECHR:2017:1026JUD003463907,8,2017-10-26
ECLI:CE:ECHR:2010:0128JUD002008906,6,2010-01-28
ECLI:CE:ECHR:2010:0128JUD002008906,35,2010-01-28
ECLI:CE:ECHR:2010:0128JUD002008906,41,2010-01-28
ECLI:CE:ECHR:2021:1014JUD007253113,6,2021-10-14
ECLI:CE:ECHR:2021:1014JUD007253113,8,2021-10-14
ECLI:CE:ECHR:2021:1014JUD007253113,35,2021-10-14
ECLI:CE:ECHR:2021:1014JUD007253113,41,2021-10-14
ECLI:CE:ECHR:2012:0301JUD001522605,6,2012-03-01
ECLI:CE:ECHR:2012:0301JUD001522605,34,2012-03-01
ECLI:CE:ECHR:2012:0301JUD001522605,35,2012-03-01
ECLI:CE:ECHR:2012:0301JUD001522605,41,2012-03-01
ECLI:CE:ECHR:2003:0109JUD003508897,6,2003-01-09
ECLI:CE:ECHR:2003:0109JUD003508897,41,2003-01-09
ECLI:CE:ECHR:2003:0109JUD003508897,P1,2003-01-09
ECLI:CE:ECHR:2014:1021JUD004447306,6,2014-10-21
ECLI:CE:ECHR:2014:1021JUD004447306,P1,2014-10-21
ECLI:CE:ECHR:2012:1115JUD004324507,6,2012-11-15
ECLI:CE:ECHR:2012:1115JUD004324507,35,2012-11-15
ECLI:CE:ECHR:2013:0326JUD004380807,5,2013-03-26
ECLI:CE:ECHR:2016:1115JUD000790102,41,2016-11-15
ECLI:CE:ECHR:2011:0111JUD000950806,6,2011-01-11
ECLI:CE:ECHR:2013:0627JUD005085910,3,2013-06-27
ECLI:CE:ECHR:2012:0703JUD000649211,5,2012-07-03
ECLI:CE:ECHR:2012:0703JUD000649211,18,2012-07-03
ECLI:CE:ECHR:2012:0703JUD000649211,35,2012-07-03
ECLI:CE:ECHR:2012:0703JUD000649211,41,2012-07-03
ECLI:CE:ECHR:2022:0922JUD001853117,13,2022-09-22
ECLI:CE:ECHR:2022:0922JUD001853117,P4,2022-09-22
ECLI:CE:ECHR:2018:0424JUD005623708,11,2018-04-24
ECLI:CE:ECHR:2018:0424JUD005623708,13,2018-04-24
ECLI:CE:ECHR:2014:0710JUD005014911,3,2014-07-10
ECLI:CE:ECHR:2011:1122JUD002028710,6,2011-11-22
ECLI:CE:ECHR:2011:1122JUD002028710,41,2011-11-22
ECLI:CE:ECHR:2011:1122JUD002028710,P1,2011-11-22
ECLI:CE:ECHR:2019:0129JUD006629912,14,2019-01-29
ECLI:CE:ECHR:2019:0129JUD006629912,P1,2019-01-29
ECLI:CE:ECHR:2009:0528JUD001299706,6,2009-05-28
ECLI:CE:ECHR:2009:0528JUD001299706,13,2009-05-28
ECLI:CE:ECHR:2009:0528JUD001299706,P1,2009-05-28
ECLI:CE:ECHR:2012:1030JUD001342103,3,2012-10-30
ECLI:CE:ECHR:2016:1006JUD002386406,6,2016-10-06
ECLI:CE:ECHR:2012:1002JUD002320010,6,2012-10-02
ECLI:CE:ECHR:2012:1002JUD002320010,35,2012-10-02
ECLI:CE:ECHR:2012:1002JUD002320010,41,2012-10-02
ECLI:CE:ECHR:2010:0921JUD002745205,6,2010-09-21
ECLI:CE:ECHR:2014:0123JUD001933604,13,2014-01-23
ECLI:CE:ECHR:2014:0123JUD001933604,35,2014-01-23
ECLI:CE:ECHR:2014:0123JUD001933604,41,2014-01-23
ECLI:CE:ECHR:2014:0123JUD001933604,P1,2014-01-23
ECLI:CE:ECHR:2013:0404JUD002156507,6,2013-04-04
ECLI:CE:ECHR:2013:0404JUD002156507,35,2013-04-04
ECLI:CE:ECHR:2013:0404JUD002156507,41,2013-04-04
ECLI:CE:ECHR:2015:0507JUD002969708,2,2015-05-07
ECLI:CE:ECHR:2000:1214JUD002267693,2,2000-12-14
ECLI:CE:ECHR:2000:1214JUD002267693,6,2000-12-14
ECLI:CE:ECHR:2000:1214JUD002267693,13,2000-12-14
ECLI:CE:ECHR:2000:1214JUD002267693,35,2000-12-14
ECLI:CE:ECHR:2000:1214JUD002267693,41,2000-12-14
ECLI:CE:ECHR:2022:0111JUD007887313,10,2022-01-11
ECLI:CE:ECHR:2022:0111JUD007887313,41,2022-01-11
ECLI:CE:ECHR:2018:1016JUD002353214,6,2018-10-16
ECLI:CE:ECHR:2011:1213JUD002745806,35,2011-12-13
ECLI:CE:ECHR:2011:1213JUD002745806,41,2011-12-13
ECLI:CE:ECHR:2011:1213JUD002745806,P1,2011-12-13
ECLI:CE:ECHR:2007:1206JUD007552001,3,2007-12-06
ECLI:CE:ECHR:2007:1206JUD007552001,35,2007-12-06
ECLI:CE:ECHR:2007:1206JUD007552001,41,2007-12-06
ECLI:CE:ECHR:2012:1106JUD004166105,P1,2012-11-06
ECLI:CE:ECHR:2022:0920JUD001662319,8,2022-09-20
ECLI:CE:ECHR:2013:1203JUD002812709,3,2013-12-03
ECLI:CE:ECHR:2013:1203JUD002812709,5,2013-12-03
ECLI:CE:ECHR:2014:0703JUD000443607,6,2014-07-03
ECLI:CE:ECHR:2013:0411JUD001881306,3,2013-04-11
ECLI:CE:ECHR:2013:0411JUD001881306,5,2013-04-11
ECLI:CE:ECHR:2011:0120JUD005470308,3,2011-01-20
ECLI:CE:ECHR:2021:1019JUD005777717,8,2021-10-19
ECLI:CE:ECHR:2018:0509JUD005227307,10,2018-05-09
ECLI:CE:ECHR:2018:0509JUD005227307,35,2018-05-09
ECLI:CE:ECHR:2018:0509JUD005227307,41,2018-05-09
ECLI:CE:ECHR:2014:1002JUD001902707,3,2014-10-02
ECLI:CE:ECHR:2011:0719JUD001692408,6,2011-07-19
ECLI:CE:ECHR:2011:0719JUD001692408,41,2011-07-19
ECLI:CE:ECHR:2019:1114JUD002524418,2,2019-11-14
ECLI:CE:ECHR:2019:1114JUD002524418,3,2019-11-14
ECLI:CE:ECHR:2017:0119JUD003237712,P1,2017-01-19
ECLI:CE:ECHR:2009:1020JUD000775505,6,2009-10-20
ECLI:CE:ECHR:2007:0213JUD001506702,5,2007-02-13
ECLI:CE:ECHR:2007:0213JUD001506702,6,2007-02-13
ECLI:CE:ECHR:2020:1119JUD000192014,6,2020-11-19
ECLI:CE:ECHR:2020:1119JUD000192014,34,2020-11-19
ECLI:CE:ECHR:2020:1119JUD000192014,41,2020-11-19
ECLI:CE:ECHR:2020:1119JUD000192014,P1,2020-11-19
ECLI:CE:ECHR:2019:1121JUD002841210,3,2019-11-21
ECLI:CE:ECHR:2019:1121JUD002841210,6,2019-11-21
ECLI:CE:ECHR:2019:1121JUD002841210,13,2019-11-21
ECLI:CE:ECHR:2010:1221JUD000324203,3,2010-12-21
ECLI:CE:ECHR:2010:1221JUD000324203,6,2010-12-21
ECLI:CE:ECHR:2010:1221JUD000324203,41,2010-12-21
ECLI:CE:ECHR:2012:0710JUD001215205,3,2012-07-10
ECLI:CE:ECHR:2020:0505JUD000359419,6,2020-05-05
ECLI:CE:ECHR:2020:0505JUD000359419,10,2020-05-05
ECLI:CE:ECHR:2020:0505JUD000359419,35,2020-05-05
ECLI:CE:ECHR:2003:1204JUD006341400,6,2003-12-04
ECLI:CE:ECHR:2003:1204JUD006341400,41,2003-12-04
ECLI:CE:ECHR:2003:1204JUD006341400,P1,2003-12-04
ECLI:CE:ECHR:2014:1204JUD001399105,5,2014-12-04
ECLI:CE:ECHR:2008:0610JUD003629302,6,2008-06-10
ECLI:CE:ECHR:2016:0112JUD000513611,3,2016-01-12
ECLI:CE:ECHR:2012:1211JUD001998806,13,2012-12-11
ECLI:CE:ECHR:2012:1211JUD001998806,P1,2012-12-11
ECLI:CE:ECHR:2005:0920JUD002697295,2,2005-09-20
ECLI:CE:ECHR:2005:0920JUD002697295,3,2005-09-20
ECLI:CE:ECHR:2005:0920JUD002697295,6,2005-09-20
ECLI:CE:ECHR:2005:0920JUD002697295,13,2005-09-20
ECLI:CE:ECHR:2005:0920JUD002697295,14,2005-09-20
ECLI:CE:ECHR:2005:0920JUD002697295,41,2005-09-20
ECLI:CE:ECHR:2020:1105JUD007308717,10,2020-11-05
ECLI:CE:ECHR:2020:1105JUD007308717,41,2020-11-05
ECLI:CE:ECHR:2012:1115JUD001915706,6,2012-11-15
ECLI:CE:ECHR:2022:0915JUD000825713,9,2022-09-15
ECLI:CE:ECHR:2022:0915JUD000825713,10,2022-09-15
ECLI:CE:ECHR:2022:0915JUD000825713,41,2022-09-15
ECLI:CE:ECHR:2008:0122JUD006473501,14,2008-01-22
ECLI:CE:ECHR:2008:0122JUD006473501,P1,2008-01-22
ECLI:CE:ECHR:2006:0601JUD000504402,6,2006-06-01
ECLI:CE:ECHR:2006:0601JUD000504402,13,2006-06-01
ECLI:CE:ECHR:2006:0601JUD000504402,29,2006-06-01
ECLI:CE:ECHR:2006:0601JUD000504402,41,2006-06-01
ECLI:CE:ECHR:2016:1013JUD003192815,3,2016-10-13
ECLI:CE:ECHR:2016:1013JUD003192815,34,2016-10-13
ECLI:CE:ECHR:2014:0703JUD001811406,3,2014-07-03
ECLI:CE:ECHR:2014:0703JUD001811406,38,2014-07-03
ECLI:CE:ECHR:2022:0830JUD005280809,10,2022-08-30
ECLI:CE:ECHR:2022:0830JUD005280809,41,2022-08-30
ECLI:CE:ECHR:2007:0412JUD003830302,6,2007-04-12
ECLI:CE:ECHR:2007:1009JUD002570904,6,2007-10-09
ECLI:CE:ECHR:2020:0319JUD004258810,6,2020-03-19
ECLI:CE:ECHR:2020:0319JUD004258810,P1,2020-03-19
ECLI:CE:ECHR:2006:0629JUD004151302,6,2006-06-29
ECLI:CE:ECHR:2006:0629JUD004151302,13,2006-06-29
ECLI:CE:ECHR:2006:0629JUD004151302,29,2006-06-29
ECLI:CE:ECHR:2006:0629JUD004151302,41,2006-06-29
ECLI:CE:ECHR:2016:0107JUD002964413,3,2016-01-07
ECLI:CE:ECHR:2016:0107JUD002964413,13,2016-01-07
ECLI:CE:ECHR:2006:0905JUD006195600,14,2006-09-05
ECLI:CE:ECHR:2006:0905JUD006195600,8,2006-09-05
ECLI:CE:ECHR:2006:0905JUD006195600,37,2006-09-05
ECLI:CE:ECHR:2006:0905JUD006195600,39,2006-09-05
ECLI:CE:ECHR:2021:1207JUD004347914,2,2021-12-07
ECLI:CE:ECHR:2021:1207JUD004347914,5,2021-12-07
ECLI:CE:ECHR:2019:0606JUD007004317,3,2019-06-06
ECLI:CE:ECHR:2019:0606JUD007004317,5,2019-06-06
ECLI:CE:ECHR:2022:0118JUD002667908,6,2022-01-18
ECLI:CE:ECHR:2022:0118JUD002667908,18,2022-01-18
ECLI:CE:ECHR:2022:0118JUD002667908,35,2022-01-18
ECLI:CE:ECHR:2018:0726JUD003548615,3,2018-07-26
ECLI:CE:ECHR:2017:1031JUD004585512,3,2017-10-31
ECLI:CE:ECHR:2017:1031JUD004585512,14,2017-10-31
ECLI:CE:ECHR:2010:0408JUD002020104,P1,2010-04-08
ECLI:CE:ECHR:2005:0628JUD004392598,3,2005-06-28
ECLI:CE:ECHR:2005:0628JUD004392598,6,2005-06-28
ECLI:CE:ECHR:2005:0628JUD004392598,41,2005-06-28
ECLI:CE:ECHR:2008:0327JUD001499605,6,2008-03-27
ECLI:CE:ECHR:2013:0328JUD000296412,3,2013-03-28
ECLI:CE:ECHR:2013:0328JUD000296412,41,2013-03-28
ECLI:CE:ECHR:2011:1108JUD001552610,3,2011-11-08
ECLI:CE:ECHR:2014:0415JUD001492005,3,2014-04-15
ECLI:CE:ECHR:2014:0415JUD001492005,5,2014-04-15
ECLI:CE:ECHR:2014:0415JUD001492005,35,2014-04-15
ECLI:CE:ECHR:2014:0415JUD001492005,41,2014-04-15
ECLI:CE:ECHR:2006:0330JUD007568701,6,2006-03-30
ECLI:CE:ECHR:2006:0330JUD007568701,13,2006-03-30
ECLI:CE:ECHR:2006:0330JUD007568701,29,2006-03-30
ECLI:CE:ECHR:2006:0330JUD007568701,41,2006-03-30
ECLI:CE:ECHR:2002:1010JUD003871997,3,2002-10-10
ECLI:CE:ECHR:2002:1010JUD003871997,6,2002-10-10
ECLI:CE:ECHR:2002:1010JUD003871997,8,2002-10-10
ECLI:CE:ECHR:2002:1010JUD003871997,13,2002-10-10
ECLI:CE:ECHR:2002:1010JUD003871997,41,2002-10-10
ECLI:CE:ECHR:2017:1019JUD005513313,5,2017-10-19
ECLI:CE:ECHR:2022:0915JUD002228708,10,2022-09-15
ECLI:CE:ECHR:2022:0915JUD002228708,35,2022-09-15
ECLI:CE:ECHR:2022:0915JUD002228708,41,2022-09-15
ECLI:CE:ECHR:2009:0625JUD003781204,6,2009-06-25
ECLI:CE:ECHR:2019:1003JUD005522514,6,2019-10-03
ECLI:CE:ECHR:2019:1003JUD005522514,10,2019-10-03
ECLI:CE:ECHR:2019:1003JUD005522514,17,2019-10-03
ECLI:CE:ECHR:2019:1003JUD005522514,35,2019-10-03
ECLI:CE:ECHR:2017:1128JUD005508012,3,2017-11-28
ECLI:CE:ECHR:2017:1128JUD005508012,5,2017-11-28
ECLI:CE:ECHR:2017:1128JUD005508012,13,2017-11-28
ECLI:CE:ECHR:2012:0920JUD000038703,2,2012-09-20
ECLI:CE:ECHR:2012:0920JUD000038703,14,2012-09-20
ECLI:CE:ECHR:2009:0303JUD000743504,6,2009-03-03
ECLI:CE:ECHR:2009:0303JUD000743504,P1,2009-03-03
ECLI:CE:ECHR:2014:0528JUD000141305,38,2014-05-28
ECLI:CE:ECHR:2015:1124JUD001728508,P1,2015-11-24
ECLI:CE:ECHR:2017:1130JUD004831608,3,2017-11-30
ECLI:CE:ECHR:2017:1130JUD004831608,5,2017-11-30
ECLI:CE:ECHR:2017:1130JUD004831608,13,2017-11-30
ECLI:CE:ECHR:2011:0125JUD003677202,6,2011-01-25
ECLI:CE:ECHR:2005:1004JUD001547902,5,2005-10-04
ECLI:CE:ECHR:2005:1004JUD001547902,29,2005-10-04
ECLI:CE:ECHR:2005:1004JUD001547902,41,2005-10-04
ECLI:CE:ECHR:2008:1014JUD001937403,3,2008-10-14
ECLI:CE:ECHR:2012:0320JUD001061406,3,2012-03-20
ECLI:CE:ECHR:2011:0111JUD001954707,5,2011-01-11
ECLI:CE:ECHR:2003:0731JUD001621990,8,2003-07-31
ECLI:CE:ECHR:2003:0731JUD001621990,13,2003-07-31
ECLI:CE:ECHR:2003:0731JUD001621990,34,2003-07-31
ECLI:CE:ECHR:2003:0731JUD001621990,36,2003-07-31
ECLI:CE:ECHR:2003:0731JUD001621990,P1,2003-07-31
ECLI:CE:ECHR:2003:0731JUD001621990,1,2003-07-31
ECLI:CE:ECHR:2003:0731JUD001621990,35,2003-07-31
ECLI:CE:ECHR:2004:0706JUD001887202,6,2004-07-06
ECLI:CE:ECHR:2004:0706JUD001887202,14,2004-07-06
ECLI:CE:ECHR:2004:0706JUD001887202,29,2004-07-06
ECLI:CE:ECHR:2004:0706JUD001887202,41,2004-07-06
ECLI:CE:ECHR:2004:0706JUD001887202,P1,2004-07-06
ECLI:CE:ECHR:2020:1013JUD006768514,5,2020-10-13
ECLI:CE:ECHR:2020:1013JUD006768514,6,2020-10-13
ECLI:CE:ECHR:2020:1013JUD006768514,11,2020-10-13
ECLI:CE:ECHR:2012:0221JUD003213108,10,2012-02-21
ECLI:CE:ECHR:2012:0221JUD003213108,35,2012-02-21
ECLI:CE:ECHR:2012:0221JUD003213108,41,2012-02-21
ECLI:CE:ECHR:2012:0612JUD004735407,2,2012-06-12
ECLI:CE:ECHR:2012:0612JUD004735407,3,2012-06-12
ECLI:CE:ECHR:2012:0612JUD004735407,5,2012-06-12
ECLI:CE:ECHR:2012:0612JUD004735407,13,2012-06-12
ECLI:CE:ECHR:2022:0519JUD005403218,8,2022-05-19
ECLI:CE:ECHR:2022:0519JUD005403218,9,2022-05-19
ECLI:CE:ECHR:2022:0519JUD005403218,14,2022-05-19
ECLI:CE:ECHR:2022:0519JUD005403218,35,2022-05-19
ECLI:CE:ECHR:2012:0503JUD000647905,5,2012-05-03
ECLI:CE:ECHR:2009:0716JUD001799704,6,2009-07-16
ECLI:CE:ECHR:2004:0525JUD007407301,6,2004-05-25
ECLI:CE:ECHR:2004:0525JUD007407301,41,2004-05-25
ECLI:CE:ECHR:2004:0525JUD007407301,29,2004-05-25
ECLI:CE:ECHR:2013:0604JUD002574709,6,2013-06-04
ECLI:CE:ECHR:2013:0604JUD002574709,P1,2013-06-04
ECLI:CE:ECHR:2021:0415JUD001910220,3,2021-04-15
ECLI:CE:ECHR:2014:0313JUD000258506,3,2014-03-13
ECLI:CE:ECHR:2005:1122JUD001634802,6,2005-11-22
ECLI:CE:ECHR:2005:1122JUD001634802,29,2005-11-22
ECLI:CE:ECHR:2005:1122JUD001634802,41,2005-11-22
ECLI:CE:ECHR:2007:1127JUD004450804,6,2007-11-27
ECLI:CE:ECHR:2016:0107JUD000646713,3,2016-01-07
ECLI:CE:ECHR:2016:0107JUD000646713,13,2016-01-07
ECLI:CE:ECHR:2020:0623JUD000450508,5,2020-06-23
ECLI:CE:ECHR:2020:0623JUD000450508,11,2020-06-23
ECLI:CE:ECHR:2020:0709JUD006914312,6,2020-07-09
ECLI:CE:ECHR:2017:0119JUD002044011,8,2017-01-19
ECLI:CE:ECHR:2004:1214JUD005176899,6,2004-12-14
ECLI:CE:ECHR:2004:1214JUD005176899,41,2004-12-14
ECLI:CE:ECHR:2001:0531JUD003449997,5,2001-05-31
ECLI:CE:ECHR:2001:0531JUD003449997,37,2001-05-31
ECLI:CE:ECHR:2001:0531JUD003449997,38,2001-05-31
ECLI:CE:ECHR:2001:0531JUD003449997,39,2001-05-31
ECLI:CE:ECHR:2004:0923JUD004782999,6,2004-09-23
ECLI:CE:ECHR:2004:0923JUD004782999,13,2004-09-23
ECLI:CE:ECHR:2004:0923JUD004782999,41,2004-09-23
ECLI:CE:ECHR:2013:1010JUD002654707,10,2013-10-10
ECLI:CE:ECHR:2007:0705JUD003178002,6,2007-07-05
ECLI:CE:ECHR:2007:0705JUD003178002,13,2007-07-05
ECLI:CE:ECHR:2022:0224JUD007297013,5,2022-02-24
ECLI:CE:ECHR:2017:0928JUD000830610,3,2017-09-28
ECLI:CE:ECHR:2017:0928JUD000830610,13,2017-09-28
ECLI:CE:ECHR:2001:0426JUD004526499,6,2001-04-26
ECLI:CE:ECHR:2001:0426JUD004526499,41,2001-04-26
ECLI:CE:ECHR:2003:0403JUD003973598,6,2003-04-03
ECLI:CE:ECHR:2003:0403JUD003973598,41,2003-04-03
ECLI:CE:ECHR:2003:0403JUD003973598,P1,2003-04-03
ECLI:CE:ECHR:2007:0503JUD005601600,6,2007-05-03
ECLI:CE:ECHR:2019:0604JUD001209614,7,2019-06-04
ECLI:CE:ECHR:2019:0604JUD001209614,35,2019-06-04
ECLI:CE:ECHR:2019:0604JUD001209614,41,2019-06-04
ECLI:CE:ECHR:2019:0604JUD001209614,P1,2019-06-04
ECLI:CE:ECHR:2011:1220JUD000554707,6,2011-12-20
ECLI:CE:ECHR:2011:1220JUD000554707,13,2011-12-20
ECLI:CE:ECHR:2022:0830JUD000864712,8,2022-08-30
ECLI:CE:ECHR:2022:0830JUD000864712,41,2022-08-30
ECLI:CE:ECHR:2018:0213JUD004774116,3,2018-02-13
ECLI:CE:ECHR:2018:0213JUD004774116,5,2018-02-13
ECLI:CE:ECHR:2008:1113JUD000611104,P1,2008-11-13
ECLI:CE:ECHR:2020:0218JUD000389119,8,2020-02-18
ECLI:CE:ECHR:2020:0218JUD000389119,14,2020-02-18
ECLI:CE:ECHR:2020:0218JUD000389119,41,2020-02-18
ECLI:CE:ECHR:2017:0216JUD005918213,3,2017-02-16
ECLI:CE:ECHR:2017:0216JUD005918213,13,2017-02-16
ECLI:CE:ECHR:2010:0520JUD003366705,10,2010-05-20
ECLI:CE:ECHR:2010:0520JUD003366705,41,2010-05-20
ECLI:CE:ECHR:2015:0630JUD003504908,3,2015-06-30
ECLI:CE:ECHR:2006:0509JUD001824902,6,2006-05-09
ECLI:CE:ECHR:2006:0509JUD001824902,8,2006-05-09
ECLI:CE:ECHR:2006:0509JUD001824902,41,2006-05-09
ECLI:CE:ECHR:2013:0516JUD002896904,3,2013-05-16
ECLI:CE:ECHR:2013:0516JUD002896904,5,2013-05-16
ECLI:CE:ECHR:2013:0516JUD002896904,6,2013-05-16
ECLI:CE:ECHR:2003:1218JUD004277598,6,2003-12-18
ECLI:CE:ECHR:2003:1218JUD004277598,41,2003-12-18
ECLI:CE:ECHR:2019:1107JUD007291610,6,2019-11-07
ECLI:CE:ECHR:2019:1107JUD007291610,41,2019-11-07
ECLI:CE:ECHR:2019:0711JUD006110910,6,2019-07-11
ECLI:CE:ECHR:2019:0711JUD006110910,13,2019-07-11
ECLI:CE:ECHR:2006:0207JUD004429598,29,2006-02-07
ECLI:CE:ECHR:2006:0207JUD004429598,41,2006-02-07
ECLI:CE:ECHR:2006:0207JUD004429598,P1,2006-02-07
ECLI:CE:ECHR:2020:1022JUD005042308,5,2020-10-22
ECLI:CE:ECHR:2017:0613JUD003841908,6,2017-06-13
ECLI:CE:ECHR:2001:0405JUD003352996,6,2001-04-05
ECLI:CE:ECHR:2001:0405JUD003352996,37,2001-04-05
ECLI:CE:ECHR:2001:0405JUD003352996,39,2001-04-05
ECLI:CE:ECHR:2001:0405JUD003352996,P1,2001-04-05
ECLI:CE:ECHR:2010:0121JUD003326203,6,2010-01-21
ECLI:CE:ECHR:2008:1104JUD001920603,5,2008-11-04
ECLI:CE:ECHR:2018:1023JUD003000304,P1,2018-10-23
ECLI:CE:ECHR:2018:1127JUD005356109,6,2018-11-27
ECLI:CE:ECHR:2018:1127JUD005356109,19,2018-11-27
ECLI:CE:ECHR:2018:1127JUD005356109,35,2018-11-27
ECLI:CE:ECHR:2018:1127JUD005356109,41,2018-11-27
ECLI:CE:ECHR:2019:0926JUD005866211,3,2019-09-26
ECLI:CE:ECHR:2019:0926JUD005866211,6,2019-09-26
ECLI:CE:ECHR:2021:1202JUD005590220,6,2021-12-02
ECLI:CE:ECHR:2021:1202JUD005590220,13,2021-12-02
ECLI:CE:ECHR:2021:0401JUD005447614,8,2021-04-01
ECLI:CE:ECHR:2013:0305JUD000571810,6,2013-03-05
ECLI:CE:ECHR:2012:0612JUD000195310,6,2012-06-12
ECLI:CE:ECHR:2012:0612JUD000195310,13,2012-06-12
ECLI:CE:ECHR:2019:1210JUD002424509,6,2019-12-10
ECLI:CE:ECHR:2009:0414JUD002385605,6,2009-04-14
ECLI:CE:ECHR:2016:0112JUD005460211,6,2016-01-12
ECLI:CE:ECHR:2015:1029JUD003205313,6,2015-10-29
ECLI:CE:ECHR:2022:0623JUD002465516,5,2022-06-23
ECLI:CE:ECHR:2017:1005JUD002205908,6,2017-10-05
ECLI:CE:ECHR:2017:1005JUD002205908,34,2017-10-05
ECLI:CE:ECHR:2017:1005JUD002205908,35,2017-10-05
ECLI:CE:ECHR:2017:1005JUD002205908,41,2017-10-05
ECLI:CE:ECHR:2019:0212JUD003751315,6,2019-02-12
ECLI:CE:ECHR:2019:0212JUD003751315,10,2019-02-12
ECLI:CE:ECHR:2019:0212JUD003751315,11,2019-02-12
ECLI:CE:ECHR:2022:1018JUD004986717,5,2022-10-18
ECLI:CE:ECHR:2012:0112JUD003665003,6,2012-01-12
ECLI:CE:ECHR:2012:0112JUD003665003,8,2012-01-12
ECLI:CE:ECHR:2012:0112JUD003665003,35,2012-01-12
ECLI:CE:ECHR:2008:0527JUD003897803,29,2008-05-27
ECLI:CE:ECHR:2008:0527JUD003897803,35,2008-05-27
ECLI:CE:ECHR:2008:0527JUD003897803,41,2008-05-27
ECLI:CE:ECHR:2008:0527JUD003897803,P1,2008-05-27
ECLI:CE:ECHR:2021:0309JUD002925518,8,2021-03-09
ECLI:CE:ECHR:2005:1108JUD006313400,41,2005-11-08
ECLI:CE:ECHR:2005:1108JUD006313400,P1,2005-11-08
ECLI:CE:ECHR:2004:1005JUD006344200,29,2004-10-05
ECLI:CE:ECHR:2004:1005JUD006344200,41,2004-10-05
ECLI:CE:ECHR:2004:1005JUD006344200,6,2004-10-05
ECLI:CE:ECHR:2005:0118JUD007731701,6,2005-01-18
ECLI:CE:ECHR:2005:0118JUD007731701,29,2005-01-18
ECLI:CE:ECHR:2005:0118JUD007731701,35,2005-01-18
ECLI:CE:ECHR:2005:0118JUD007731701,41,2005-01-18
ECLI:CE:ECHR:2005:0118JUD007731701,P1,2005-01-18
ECLI:CE:ECHR:2011:0303JUD003964108,6,2011-03-03
ECLI:CE:ECHR:2011:0303JUD003964108,13,2011-03-03
ECLI:CE:ECHR:2010:1125JUD000432005,5,2010-11-25
ECLI:CE:ECHR:2010:1125JUD000432005,6,2010-11-25
ECLI:CE:ECHR:2020:1013JUD006699313,P1,2020-10-13
ECLI:CE:ECHR:2022:0331JUD001021421,6,2022-03-31
ECLI:CE:ECHR:2022:0331JUD001021421,13,2022-03-31
ECLI:CE:ECHR:2008:0923JUD004890799,6,2008-09-23
ECLI:CE:ECHR:2021:1202JUD004862416,3,2021-12-02
ECLI:CE:ECHR:2008:0318JUD003576006,6,2008-03-18
ECLI:CE:ECHR:2011:0614JUD000925407,6,2011-06-14
ECLI:CE:ECHR:2009:0917JUD003238006,6,2009-09-17
ECLI:CE:ECHR:2013:0611JUD001927903,5,2013-06-11
ECLI:CE:ECHR:2013:0611JUD001927903,35,2013-06-11
ECLI:CE:ECHR:2010:0729JUD001403003,3,2010-07-29
ECLI:CE:ECHR:2010:0729JUD001403003,35,2010-07-29
ECLI:CE:ECHR:2010:0729JUD001403003,41,2010-07-29
ECLI:CE:ECHR:2010:0729JUD001403003,P4,2010-07-29
